"ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","Y"
44002,1,2351,1,0.6666666667,1,550,1,1243,39214,2.3,1.7,1
44003,181,25619,20,0.7362070677,0.9951690821,1656,1,234,380,6.7,3.7,1
44004,5,5008,2,0.8666666667,0.8666666667,819,0.6527777778,601,43308,1.7,1.3,1
44005,34,13168,18,0.7411776335,0.9477934473,10852,0.8750625114,0,0,2.7,1.7,1
44006,374,37788,31,0.7829183438,0.9562779606,6786,0.7304544229,815,15384,3,1.7,1
44007,164,25797,85,0.7686519576,0.9978142077,2447,1,51,10066,3.3,2,1
44008,312,95772,169,0.7131662238,0.9942731379,13767,0.9187531877,3966,122652,18.7,11.3,1
44009,31,4255,3,0.8392857143,0.625,8683,0.0999752475,368,22752,4.7,2.3,1
44010,30,23691,11,0.8321548822,0.4045454545,417,0.6666666667,0,0,5.7,3,1
44011,162,55817,33,0.6958982589,0.8472706978,1200,0.3429487179,7462,101376,7.3,3.3,1
44012,148,83916,35,0.7859402513,1,23811,1,0,0,6,3,1
44013,112,12024,32,0.8500900152,0.9556647055,12394,0.9788378766,135,9539,9,5.3,1
44014,21,22306,19,0.7151780968,0.9768740032,1008,1,2873,56893,2,1.7,1
44015,214,96225,86,0.7326438253,1,26411,1,21,29904,8,2,1
44016,207,49599,149,0.809956232,0.8840703966,15069,0.8983014264,0,0,8,3.7,1
44017,0,0,0,0,0,146,1,942,49125,1,0.7,1
44018,192,36009,39,0.8532457267,0.9200157845,5381,0.6369776795,520,19543,8,5,1
44019,1,1621,1,0.5,0.75,758,0.125,1683,57002,4.7,3.3,1
44020,145,28961,144,0.7766942774,0.9699423001,13619,0.7150779122,24495,39722,14,2.7,1
44021,15,9289,11,0.708182148,1,4875,1,145,16123,2.7,1.7,1
44022,24,10630,11,0.7620851371,0.8811327561,1053,0.6694444444,3480,35333,2.7,2,1
44023,246,26419,38,0.9347643098,0.8677098365,247,0.1384615385,5,10504,1.3,1,1
44024,464,30569,54,0.7973354166,0.9953271028,5653,0.9183551198,0,0,3.3,2,1
44025,32,28247,21,0.6173933336,0.782526955,9861,0.8279087398,0,0,4.3,4,1
44026,98,124822,78,0.7726882257,0.8436317511,13192,0.7021657611,1654,56890,7,3.3,1
44027,15,7212,19,0.8500679428,0.9892473118,16350,0.9856656611,2,6838,7.7,4.7,1
44028,305,54142,193,0.7395997981,0.999475891,12978,1,12,20,5.7,2.3,1
44029,69,21458,89,0.8568102797,0.4271579743,769,0.4119047619,395,16667,6,4,1
44030,49,22243,19,0.6633432693,0.9963768116,2872,0.8044135827,1189,36130,2.7,1.3,1
44031,55,29282,42,0.7690689131,0.9682082425,8650,0.8804402349,0,0,3.7,2.7,1
44032,112,59570,32,0.7682582172,0.9733569285,246,0.875,37,60,1.7,1.3,1
44033,1,4810,2,0.7047619048,0.9666666667,263,1,1588,40758,1,1,1
44034,33,49144,38,0.8483889631,0.7378689364,1861,0.8416322669,510,37342,3.7,1.7,1
44035,399,44250,124,0.8250729878,0.9880049196,12406,0.898953802,0,0,6,2,1
44036,16,12398,14,0.8218149095,0.9757033248,1206,0.7089160839,3555,31111,4.7,2.7,1
44037,5,12545,7,0.8302125506,0.2475961538,636,0.7708333333,981,43777,3.3,1.3,1
44038,0,29,0,1,1,629,1,2295,50233,2.3,2.3,1
44039,131,54439,54,0.7266998047,0.9200113748,4172,0.7463492063,283,22781,3,2.3,1
44040,4,4729,3,0.7467320261,0.8649237473,100,0,4659,40189,2.7,1.3,1
44041,41,20188,45,0.7056759546,0.9387684899,1194,0.9220779221,3337,93264,3.3,2.3,1
44042,6,10741,8,0.7220043573,0.2276688453,3564,0.4240519113,88,11331,1.7,1,1
44043,25,18046,28,0.7915488215,0.8415488215,14239,0.5319963193,0,0,3.7,1.7,1
44044,155,35339,72,0.8651960784,1,6987,0.8337404729,0,0,10.7,5.3,1
44045,8,6859,8,0.8833954451,0.5580538302,1544,0.3197358197,971,18191,2.7,2.7,1
44046,97,27181,47,0.8056869369,0.888475976,4775,0.7973478297,2518,4083,2.3,1.7,1
44047,44,43202,56,0.8488524592,0.8897589641,2803,0.5979487179,7349,11917,8.7,3.7,1
44048,0,320,1,0.5,1,667,1,891,25498,2,1.3,1
44049,89,26989,84,0.7492092199,0.9972222222,667,1,680,8436,2.3,2,1
44050,346,60334,112,0.7279078509,0.9224388526,21292,0.7921616509,4544,62560,13.7,5.7,1
44051,82,31167,17,0.7043880615,0.9557823129,2572,0.9927536232,945,33256,3,2,1
44052,84,20380,66,0.7766429694,0.9803582773,13167,0.8322015992,838,47156,4,2.3,1
44053,14,35565,22,0.7592889736,0.9684601113,3136,0.950617284,388,25005,13,8.7,1
44054,143,25727,37,0.857977208,0.9944444444,4622,0.1340728463,179,0,3.7,1.3,1
44055,126,28927,75,0.871612572,0.9761372137,222,0.2738095238,0,0,0.7,0.7,1
44056,39,67487,59,0.7373303131,0.5916473699,8783,0.6852912795,432,38421,7.7,1.7,1
44057,752,33939,69,0.7587355182,1,2839,0.982300885,0,0,12.3,5,1
44058,32,41095,46,0.8720078174,0.7542571355,2150,0.5265752766,908,66113,5.7,3,1
44059,1,1136,1,1,1,292,1,1771,49079,3.7,2.3,1
44060,68,36456,42,0.8185148493,0.9972222222,6801,1,37,29501,16.7,11.3,1
44061,15,6795,8,0.806372549,0.8394607843,15989,0.8492945326,10,2774,4.3,2,1
44062,162,74325,76,0.7252292663,0.7736151722,10500,0.5156255273,659,32187,8,3.3,1
44063,27,29435,27,0.7186248048,0.9941520468,925,0.5048840049,0,0,3.3,1.7,1
44064,48,8531,8,0.6843434343,0.8956228956,731,0.264957265,741,37047,3,2,1
44065,174,25042,28,0.7902792673,1,1586,0.9791666667,3656,75756,7.3,3.7,1
44066,77,62186,37,0.7919203132,0.9011796934,12281,0.5626025212,652,26944,3.7,1.7,1
44067,101,29956,24,0.7788195544,1,3961,0.6521024784,19,30,2,1.3,1
44068,44,17883,8,0.7421277553,0.6958502024,1525,0.3468137255,311,24252,3.7,3,1
44069,294,176006,165,0.8133996212,0.7432645945,5294,0.6868243145,2625,47685,8.3,3,1
44070,46,28673,22,0.7640845725,0.9950248756,19005,0.9890485969,205,29748,7,3,1
44071,32,29683,13,0.7064339981,0.7368233618,319,0.9444444444,1022,55249,4.3,3.3,1
44072,79,54025,32,0.9160576352,0.8623737374,1053,0.6404040404,2011,52284,3,1.7,1
44073,346,53060,40,0.7252107542,0.0958893446,6876,0.9025328332,0,0,12,2.7,1
44074,6,14192,5,0.428042328,0.9428571429,1364,0.474537037,2133,67072,7,2.7,1
44075,52,20191,8,0.7697085801,0.9015441774,4421,0.8670010274,3315,53086,3.3,1.7,1
44076,1,5034,4,0.7613756614,0.6846560847,1022,0.7596491228,1245,60083,2.7,2,1
44077,20,16426,10,0.7759391146,0.7576316157,525,0.4583333333,695,22633,2.7,1.7,1
44078,151,94650,154,0.7946561608,0.9912722315,11033,0.8071399911,0,0,6.3,2.7,1
44079,7,8980,1,0.25,0.375,0,0,260,30093,1.3,1.3,1
44080,78,14761,31,0.8080218566,0.9869281046,15714,0.9896640827,0,0,5,2,1
44081,49,30647,22,0.8030952258,0.7435450797,1961,0.2665130568,375,27120,3,2.3,1
44082,25,34946,18,0.7916827853,0.8352030948,1525,0.9218500797,300,21077,1.7,1.3,1
44083,22,21377,19,0.7583420411,0.9260362243,6831,0.9682539683,932,1511,5,3.7,1
44084,249,13460,90,0.8964878489,0.9901391965,8791,0.9174687738,1746,44526,14.3,4,1
44085,85,27296,8,0.7361111111,1,1969,0.8417508418,17274,113867,8.3,4,1
44086,11,20734,20,0.6393672584,0.8021388736,1747,0.725,0,0,2.7,2,1
44087,78,21193,21,0.7785021033,0.9069415154,2997,0.9071780759,946,21611,2.3,1.3,1
44088,181,26276,22,0.6342359166,0.9248366013,9895,0.728238415,1,2558,6.7,3.7,1
44089,14,10765,7,0.5409035409,1,1231,1,409,13583,1.7,1.7,1
44090,34,32083,42,0.8642753623,0.9741847826,7194,0.9207385748,773,1254,12,7,1
44091,3,4988,2,0.7904761905,0.7,92,1,781,28295,1,0.7,1
44092,133,49607,77,0.8195363212,1,5975,0.975975976,2025,28953,3,1.7,1
44093,1,2839,3,0.9696969697,0.6829004329,200,1,3628,169851,4,2,1
44094,241,44924,30,0.6443919728,0.9869281046,11800,0.8358077475,16448,26673,5.7,3.3,1
44095,522,44998,61,0.6948170977,0.9664351852,1891,0.2078268989,387,64916,15.7,8,1
44096,11,20048,15,0.7814720091,0.447755044,1681,0.3512599681,519,26724,3.7,1.3,1
44097,74,24985,13,0.8580709645,0.80009995,1811,0.2247637667,418,25209,4,3,1
44098,280,69937,84,0.7035077445,0.9900142441,14450,0.6704985162,0,0,12,3,1
44099,161,27883,105,0.8319489133,0.8923114267,5989,0.687950012,204,10230,1,1,1
44100,6,11049,6,0.7610766046,0.9688405797,2219,0.4737373737,247,15471,1.7,1.3,1
44101,3,12681,4,0.7685185185,0.7916666667,1986,0.9814814815,1134,49841,3,1.7,1
44102,11,7265,7,0.8001949318,0.6900584795,1339,0.3714285714,5424,84276,7.3,6,1
44103,16,9217,1,1,1,92,1,672,26143,2.3,1.3,1
44104,68,69295,88,0.7764255314,0.9741019102,2761,0.9391941392,1387,22984,5,2,1
44105,199,10326,43,0.7155040227,0.968654865,1172,0.6382275132,996,29638,4.7,2.7,1
44106,149,69812,64,0.8092697746,0.3822006917,5647,0.713935394,2490,169501,6.3,3,1
44107,180,153613,121,0.8645107581,0.6047924397,0,0,0,0,5,2.7,1
44108,4,2777,3,0.7756132756,0.9141414141,2981,0.9577647823,1644,58569,2,1.3,1
44109,147,40940,71,0.7208828397,0.9399688455,11961,0.7682115739,0,0,9,2.3,1
44110,4,14315,5,0.8201058201,0.6587301587,494,0.6944444444,749,44605,2.3,1.3,1
44111,144,8656,44,0.7005913477,0.9606731582,2983,0.9514856798,5097,85721,10,3,1
44112,117,11522,24,0.7260219978,0.9624396626,1837,0.9646922184,819,27556,4.7,4,1
44113,73,43611,53,0.7557469974,0.9231473178,2183,0.9559139785,572,25830,5.7,3.3,1
44114,4,1063,7,0.6698717949,0.752039627,2100,0.5722222222,1553,20667,2,1.3,1
44115,22,64929,17,0.8692699491,0.406715714,1633,0.5591475096,3751,42167,2,1.3,1
44116,1,3477,3,0.7651515152,0.5606060606,2478,0.4842171717,5116,64178,3.3,1.3,1
44117,141,40008,98,0.8424926431,0.9276643251,1861,0.9657474601,8,3223,4.3,2.7,1
44118,137,28869,74,0.8530628921,0.9475203644,7394,0.7776777881,0,0,7,3.3,1
44119,102,24957,69,0.9028396993,0.9860742383,1092,0.4975,77,1600,4.3,2,1
44120,477,51285,58,0.7029405274,0.9889581388,9697,0.8415006757,154,30434,4.3,2,1
44121,35,35668,21,0.7811230553,0.9208759261,1581,0.5756353861,1101,38890,3.3,2,1
44122,188,43475,87,0.7203162645,0.9877616814,13946,0.895355894,140,22608,5,2.3,1
44123,115,38583,22,0.6630009603,0.9073384396,9669,0.4491190527,1260,29444,6.7,4,1
44124,6,21683,9,0.6944444444,0.569047619,1425,0.4381038647,382,33272,6.3,4,1
44125,287,39710,129,0.7809893077,0.9983126942,1683,0.9814814815,1509,46066,8,4,1
44126,56,31274,42,0.7597426097,0.9973753281,4322,1,1037,1681,4,1.7,1
44127,0,1155,1,1,0.9333333333,1036,0.8823529412,2065,22784,1.7,1,1
44128,63,47376,58,0.7827482179,0.9433133022,7531,0.9100029374,251,19678,4,1.3,1
44129,96,38936,57,0.8727233701,0.9361303325,4858,0.4715064691,0,0,4.3,2.7,1
44130,9,10100,7,0.7047435897,0.8681623932,1558,0.8173160173,1006,33758,1.7,1.3,1
44131,5,2954,3,0.5961538462,0.9615384615,1508,0.1854173923,7766,198200,5.7,3,1
44132,181,51611,68,0.7731900139,1,13775,0.9295212531,1457,97611,9.3,4.3,1
44133,55,42466,48,0.8647722631,0.7149644302,6636,0.7583696679,467,36367,7,2,1
44134,191,140463,155,0.7509771303,0.919633032,9086,0.9055648891,0,0,8.3,4,1
44135,1,1953,1,0.7857142857,0.7857142857,4708,0.7036585366,1439,26170,2.7,3.3,1
44136,117,114013,118,0.7658318612,0.9400789418,2931,0.9652241507,25,40,8.3,6,1
44137,9,20484,14,0.5938521242,0.5099060458,1625,0.5974967062,129,10883,4.3,2.3,1
44138,41,4013,2,0.9,1,558,0.7638888889,1405,21606,0.3,0.3,1
44139,5,1479,7,0.8306878307,0.9118165785,1467,0.6809116809,235,15246,0.3,0.3,1
44140,42,47591,33,0.8068324742,0.9671372862,867,0.8888888889,3897,28222,0.7,0.7,1
44141,53,13367,9,0.637042421,0.8756662702,917,0.7222222222,1706,2568,1,1,1
44142,44,11410,11,0.7544413277,0.2962346112,2003,0.5060903149,5019,88419,4,1.7,1
44143,16,23999,13,0.7959112959,0.5148995149,6297,0.3608102919,4762,7722,3.3,1.7,1
44144,25,29543,9,0.8503030303,0.5636363636,1850,0.4486531987,2970,86800,7.7,2.7,1
44145,33,31449,24,0.7789620828,0.7148931213,8750,0.7898387097,195,14477,7,3.3,1
44146,11,15914,19,0.690987763,1,20275,1,1931,52173,6.3,3.7,1
44147,19,3054,3,0.6349206349,1,417,1,1569,50023,1.3,0.7,1
44148,195,42629,32,0.7406379463,0.841834241,3658,0.6433531746,12,20,6.7,2,1
44149,80,46327,49,0.7018106387,1,3056,0.9848484848,62,100,10,6,1
44150,102,38114,29,0.8277296905,0.9528646293,6775,0.9910787411,543,37511,6,3,1
44151,40,41662,56,0.6891684858,0.6701627059,1456,0.7833333333,1778,39948,2.7,1.7,1
44152,2,1536,2,1,1,579,1,1533,15700,1,1,1
44153,29,20258,5,0.84375,1,1383,1,0,0,1.3,0.7,1
44154,107,54012,74,0.7762526082,0.9891990834,9614,0.9910161906,0,0,5.7,2.3,1
44155,154,38169,83,0.6899781908,0.9934102934,3514,0.4719448584,4,7,6.7,4.7,1
44156,52,32902,33,0.8698664028,0.9491789205,6331,0.8734840232,0,0,4.7,3.7,1
44157,2,1027,3,0.7416666667,0.9375,253,0.8888888889,6392,74435,1.7,1,1
44158,335,51513,60,0.8005772006,0.9896464646,4236,0.494308056,1948,36110,3.3,1.7,1
44159,29,25438,14,0.6925882759,0.6607096607,2519,0.4497751124,370,31394,6,2,1
44160,46,59837,31,0.7872069738,0.9973958333,4869,0.9561403509,1936,51119,4.7,4.3,1
44161,115,81770,87,0.6864046237,0.7303064563,6806,0.9245227628,2562,56111,6.7,2.7,1
44162,19,21915,11,0.6557825937,0.5880426557,3606,0.4906906907,2580,70324,5,2.3,1
44163,104,136933,74,0.7843624692,0.9241242042,8397,0.9277233755,0,0,5,2,1
44164,61,20107,15,0.9445298028,0.8953307181,961,0.7777777778,4056,70171,8,4,1
44165,2258,16891,72,0.6998695205,0.9984126984,3792,0.970532949,0,0,10.7,4,1
44166,15,7267,5,0.6041666667,0.9583333333,2297,0.9067127656,2222,67510,2.7,1.7,1
44167,323,34817,63,0.669872499,1,33689,0.9997920566,166,8514,15.3,3.7,1
44168,226,33678,79,0.7458390495,0.9972105997,4356,0.9444444444,74,0,5,2.7,1
44169,21,21117,20,0.8634580076,0.984608209,1869,1,0,0,5.7,2.3,1
44170,2,2989,2,0.9333333333,0.9523809524,5369,0.9658119658,14389,23333,1.7,1.3,1
44171,6,6134,7,0.6887926888,0.6967291967,840,0.4038095238,1650,26900,1,0.7,1
44172,67,10407,18,0.7520892151,1,3319,0.9238095238,1124,30935,5.7,5.7,1
44173,225,36306,62,0.8121965206,0.9717330625,10844,0.9031176948,0,0,4.3,3,1
44174,36,39741,43,0.6832084889,0.6887946276,742,0.6619047619,0,0,4.7,1.3,1
44175,13,2412,14,0.8215909091,0.9916666667,897,0.7777777778,4127,55556,2.7,1.7,1
44176,389,75509,71,0.8201512436,1,10503,1,0,0,13.3,5.7,1
44177,993,99770,126,0.7511268091,0.9675252762,26186,0.8763189752,0,0,4,2,1
44178,98,48899,61,0.7079994498,0.9361617236,4939,0.9162252825,3642,67630,18.3,6.7,1
44179,105,31775,41,0.7558165929,0.9925093633,5061,0.7941257271,10,1447,9.7,6,1
44180,87,13766,8,0.7535014006,0.9523809524,3862,0.8709443556,2862,32003,5.3,4.3,1
44181,23,18425,9,0.7868366202,0.8286034953,4781,1,243,18414,3,2.3,1
44182,182,25509,91,0.7293356049,0.9569437962,6597,0.9457618438,0,0,11.3,7.3,1
44183,7,6119,6,0.7418300654,0.9607843137,3967,0.9887387387,7413,63537,1.7,1,1
44184,113,38151,58,0.7288167801,0.7483291115,5186,0.4548415886,3990,41719,9.7,2.3,1
44185,296,17354,23,0.7270735524,0.9671570162,10475,0.8082223166,67,9187,8.7,3,1
44186,9,5091,4,0.637037037,0.6777777778,378,0.8333333333,1400,24191,1,1,1
44187,50,16243,26,0.7301876486,1,20675,0.9007669041,821,16721,5.3,3,1
44188,2,3436,1,0.6666666667,0.6666666667,917,0.9642857143,2680,59009,3,1.3,1
44189,14,12587,13,0.7635294118,0.3423529412,17452,0.506582995,739,47396,6.3,3,1
44190,87,39278,52,0.7411030466,0.9761639785,13114,0.9136167426,0,0,2.7,1.3,1
44191,4,8877,3,0.9583333333,0.1704545455,0,0,190,22038,0.7,0.7,1
44192,0,1043,1,0.7555555556,0.9333333333,369,0.6166666667,4318,51245,3.7,3.3,1
44193,218,23444,91,0.7176751378,0.8515147754,136,1,0,0,9,3,1
44194,6,13746,7,0.7896825397,0.3603174603,7194,0.6160819081,2205,33334,2.3,1.7,1
44195,52,10763,27,0.7450400916,1,606,1,5651,57140,5.3,5.7,1
44196,20,14026,20,0.6173160173,0.6824675325,39576,0.4617248707,10,12830,3.3,1.3,1
44197,0,0,0,0,0,1617,1,0,0,3.3,1.7,1
44198,54,47311,20,0.6684683649,0.8374734058,1656,0.6917211329,0,0,5.7,2,1
44199,9,5566,7,0.9003189793,0.95215311,1797,0.9337712096,857,23778,1,1,1
44200,4,6771,5,0.8227813853,0.9791666667,8208,0.9922748613,5159,196930,12.7,4,1
44201,319,206554,107,0.8569169941,0.9938917976,7564,0.964858321,164,13347,3.7,2.7,1
44202,3,2310,3,0.7291666667,0.8041666667,1579,0.4071428571,1525,30971,1.3,1,1
44203,42,24514,11,0.6697925547,1,653,0.9892473118,3232,164314,8.3,3.7,1
44204,4,8174,5,0.8065217391,0.6115942029,1789,0.8287685445,269,19451,0.7,0.7,1
44205,1,1732,1,0.7222222222,0.8333333333,656,0.8333333333,1330,31895,1.7,1,1
44206,600,58165,127,0.7156849447,1,9767,0.985729585,2312,3749,22.3,9.7,1
44207,1,1321,3,0.7746031746,0.9333333333,417,1,1800,28444,1.3,1,1
44208,10,3501,2,0.75,0.65,96,1,2110,64262,4.7,3.3,1
44209,313,60062,68,0.7671172078,0.8761261719,57242,0.9647890835,0,0,7.3,2.3,1
44210,37,36571,25,0.7364206346,0.8370022048,4969,0.9018121721,1834,78987,6,2,1
44211,161,38212,34,0.758670342,0.9856915103,467,0.6714285714,57,93,3.3,2.7,1
44212,176,30346,30,0.8095155827,0.8814471173,6417,0.7662178703,1195,11861,4.7,2.3,1
44213,30,33554,26,0.7981822134,0.9368083929,1725,0.8913630229,2616,109094,4.7,3,1
44214,30,15240,28,0.9301971326,1,2497,1,0,0,2.3,1,1
44215,38,24673,21,0.7421990535,0.3179409445,1092,0.7830762038,3021,25981,7,2.7,1
44216,3,7456,3,0.5904139434,0.265795207,2506,0.1210338681,2661,48151,3.7,2.7,1
44217,10,3823,3,0.6181818182,0.8363636364,233,0.75,1887,42048,1.3,0.7,1
44218,0,238,1,1,1,250,1,8270,78802,5.3,4,1
44219,3,3529,4,0.8254338254,0.8044548045,275,1,683,51679,1.3,1,1
44220,44,48288,39,0.8258140229,0.8272227871,6606,0.6055968352,939,56627,4,2.7,1
44221,0,1726,2,0.6944444444,0.5277777778,367,0,4331,62090,1.7,1,1
44222,133,29890,51,0.7450699777,0.9647704518,12292,0.9529506391,728,1180,10.7,5,1
44223,81,35501,26,0.6766667848,0.9253393442,4533,0.6440781441,0,0,5.7,3.7,1
44224,4,3930,3,0.880952381,0.9761904762,1469,0.8677248677,910,6556,3,1.7,1
44225,35,20498,25,0.6881932168,0.9951690821,2764,0.7978535354,0,0,6.3,5,1
44226,0,1097,0,0,1,92,0,2616,19455,1.7,1,1
44227,109,97591,58,0.8942721978,0.99340952,9983,0.9838461538,3235,55137,5.7,3.3,1
44228,86,60040,85,0.7812626416,0.9733737863,8356,0.6337888691,1,3720,3,2,1
44229,0,38,1,1,1,0,0,11116,65000,2,1,1
44230,752,64640,130,0.7420525679,1,22572,1,5139,8334,15.3,6.7,1
44231,81,66209,64,0.778863662,0.8352264769,5856,0.6834430249,49,80,4.7,2.3,1
44232,487,48322,54,0.7367959354,0.9637846198,16375,0.8954829065,1095,1775,15.3,9,1
44233,22,11362,20,0.7387566138,0.6496031746,4441,0.262077016,12782,68207,6.3,4.3,1
44234,7,14265,8,0.5686403509,0.6911184211,5333,0.4882751938,272,43610,4.3,3,1
44235,9,12746,6,0.7057703081,1,47564,0.9573113776,12,20,13,4.3,1
44236,55,23232,26,0.8682216044,0.8287106468,781,0.350877193,4280,90046,9,7.3,1
44237,30,2061,12,0.7513276144,1,1156,1,3269,37171,4.7,3,1
44238,74,47316,67,0.782029934,0.9822554944,311,0.6222222222,0,0,4,2.7,1
44239,44,40834,25,0.7860161882,0.8760935375,2592,0.8288022065,3173,57037,5.7,2,1
44240,327,414316,330,0.7490614994,0.9810940958,12297,0.9352228817,1,3737,20.7,9.3,1
44241,69,70170,35,0.8243145544,0.9750298686,1564,0.8696581197,4523,40553,5,1.7,1
44242,4,10158,10,0.7707407407,0.7141975309,1739,0.4706959707,2505,52042,2.7,1.3,1
44243,25,43704,27,0.7902952228,0.9600966184,8047,0.9350615344,1110,1800,5,3,1
44244,18,18400,13,0.8552166225,0.6368749386,3306,0.8049919485,0,0,3.3,2.3,1
44245,13,12218,7,0.4854312354,0.6956099456,796,0.7307692308,5503,8923,2.7,1.7,1
44246,1,3115,1,0.75,0.6277777778,931,1,3695,81376,3,2.3,1
44247,3,3540,2,0.7777777778,0.8333333333,3989,0.196969697,2576,26889,2.3,2,1
44248,210,46363,110,0.7825117559,0.9898471898,22353,0.9176367534,12,20,4,3.3,1
44249,263,38739,46,0.848998708,0.9682078258,3289,0.9007693653,2445,26392,4,1.7,1
44250,26,40966,28,0.8354774157,0.9280541262,6393,0.8397539272,22,15302,3.3,1.3,1
44251,587,54822,76,0.7851736097,1,9097,0.989135255,408,16667,10,3.3,1
44252,5,15627,10,0.715942029,0.3652173913,9933,0.2286364677,0,0,4.3,2.3,1
44253,140,40105,22,0.6531859607,0.9772727273,1942,0.5914518002,3746,72288,12.3,3.7,1
44254,59,17106,24,0.735042735,0.9888888889,1039,0.9444444444,3727,61213,4.7,3,1
44255,61,9927,5,0.7762896825,0.8630952381,1133,0.5357142857,86,140,2.3,1.7,1
44256,181,90643,109,0.8446247265,0.875409854,9759,0.7487719189,1284,63712,9.3,4,1
44257,198,74757,153,0.7894770281,0.5359325571,12010,0.7801336268,1011,25225,7.3,3.3,1
44258,196,54026,44,0.8957621314,0.9675580431,11150,0.9831733179,896,45262,5.7,4.3,1
44259,53,33543,24,0.7745098039,0.9811111111,3272,1,556,17250,4.7,3,1
44260,98,28417,85,0.7513660973,1,2794,0.8452870339,0,0,5.3,3.7,1
44261,13,24377,12,0.6874895885,0.5786500689,4578,0.3280588624,95,21269,2.7,1.7,1
44262,24,22461,11,0.8721788404,0.9312638581,433,0.8333333333,111,6389,1,1,1
44263,319,147125,92,0.7693537298,0.8376381488,11131,0.2242766058,11275,158124,17,6,1
44264,155,32227,48,0.784344721,0.9945355191,2442,0.797981576,0,0,6,4,1
44265,216,36508,87,0.9008842753,0.9960688197,1425,0.9049019608,0,0,6.7,4,1
44266,986,115608,69,0.7495791091,0.9774068954,12208,0.9660522273,0,0,12,5.7,1
44267,75,70050,41,0.8635482368,0.6874372732,3928,0.6053358443,689,34150,3.3,3.3,1
44268,3,2745,2,0.4925925926,0.2583333333,2611,0.1177777778,910,29215,3.7,2.7,1
44269,62,26838,28,0.6555843243,0.9813866513,26019,0.7857925045,0,0,11.3,4.3,1
44270,105,36093,87,0.6947465308,0.998783455,6600,0.9350923755,3834,54890,11.7,7.7,1
44271,3,9230,7,0.768245614,0.9824561404,1275,0.9696969697,3173,31367,2,1,1
44272,359,126078,95,0.7161558351,0.7833918004,14675,0.5486372458,0,0,4,1.7,1
44273,0,565,2,0.9166666667,0.9333333333,233,1,1374,53791,3.7,2.7,1
44274,305,52854,23,0.8679821471,0.9949494949,1296,1,0,0,3.3,2.3,1
44275,498,55407,104,0.8441409607,0.9065033316,188,0.4285714286,6668,76740,2.7,2.3,1
44276,12,13386,18,0.7211956009,0.9937694704,2422,1,1125,44761,7.3,4.3,1
44277,173,29666,36,0.7214858018,0.9532983218,6431,0.5679510155,374,26894,5.3,2.3,1
44278,2,3381,4,0.8677248677,0.962962963,671,1,4422,82772,3.3,1.7,1
44279,125,59618,68,0.8492282745,0.9465259717,13956,0.8106569959,0,0,2.3,1.7,1
44280,37,42989,57,0.7916416888,0.8448513416,15136,0.6852082507,1079,88891,6,2.7,1
44281,28,29975,14,0.830838964,0.8466216216,6192,0.7470621469,0,0,2.3,1.7,1
44282,678,36060,83,0.6978319883,0.9959872256,3161,0.7111111111,0,0,4,1.7,1
44283,174,68250,120,0.8355566737,0.8155713342,1928,0.8258064516,0,0,2.3,1.3,1
44284,26,8357,11,0.9568300956,1,761,0.8611111111,3366,48841,2.7,1.7,1
44285,40,6015,9,0.6533834586,1,1711,0.9777777778,127,14271,5.3,3.3,1
44286,264,111444,102,0.8945210064,0.9286050356,2722,0.3509544533,1586,58539,11.3,5.7,1
44287,33,41640,25,0.8066004666,0.9055231834,5506,0.9271054377,2370,45793,5,3,1
44288,489,130528,89,0.7394394558,0.9827925979,1422,0.6161616162,2215,96296,6,2.3,1
44289,81,21127,8,0.8711779449,0.9027568922,6692,0.8071335001,574,45124,9.3,5,1
44290,144,45754,77,0.7839926707,0.9985815603,24967,0.9752668637,0,0,7,3.7,1
